"","year","pctcode","congdist","r_factor"
"323",2014,"0035","7",0.541501976284585
"324",2014,"0040","7",0.470588235294118
"325",2014,"0045","7",0.731958762886598
"326",2014,"0050","7",0.643243243243243
"327",2014,"0055","7",0.783783783783784
"328",2014,"0056","7",0.6
"329",2014,"0060","7",0.620689655172414
"330",2014,"0065","7",0.741935483870968
"331",2014,"0070","7",0.710144927536232
"332",2014,"0075","7",0.642105263157895
"333",2014,"0080","7",0.591383812010444
"334",2014,"0085","7",0.58980044345898
"335",2014,"0086","7",0.683333333333333
"336",2014,"0090","7",0.584905660377358
"337",2014,"0095","7",0.608695652173913
"338",2014,"0100","7",0.740740740740741
"339",2014,"0005","1",0.537366548042705
"340",2014,"0010","1",0.62655601659751
"341",2014,"0015","1",0.707692307692308
"342",2014,"0020","1",0.656976744186046
"343",2014,"0025","1",0.511811023622047
"344",2014,"0030","1",0.697530864197531
"345",2014,"0035","1",0.574585635359116
"346",2014,"0040","1",0.511065006915629
"347",2014,"0045","1",0.620545073375262
"348",2014,"0050","1",0.664596273291925
"349",2014,"0055","1",0.606132075471698
"350",2014,"0060","1",0.68870523415978
"351",2014,"0065","1",0.569922698524245
"352",2014,"0070","1",0.540084388185654
"353",2014,"0075","1",0.611111111111111
"354",2014,"0080","1",0.688524590163934
"355",2014,"0085","1",0.585714285714286
"356",2014,"0090","1",0.636029411764706
"357",2014,"0095","1",0.577371048252912
"358",2014,"0100","1",0.469265367316342
"359",2014,"0105","1",0.388888888888889
"360",2014,"0106","1",0.623717217787913
"361",2014,"0110","1",0.740196078431373
"362",2014,"0115","1",0.369932432432432
"363",2014,"0120","1",0.0160804020100503
"364",2014,"0125","1",0.328850855745721
"365",2014,"0130","1",0.507462686567164
"366",2014,"0135","1",0.352750809061489
"367",2014,"0140","1",0.410131852879944
"368",2014,"0142","1",0.452662721893491
"369",2014,"0145","1",0.360531309297913
"370",2014,"0150","1",0.595325953259533
"371",2014,"0155","1",0.394380853277836
"372",2014,"0160","1",0.575681130171544
"373",2014,"0165","1",0.503088326127239
"374",2014,"0170","1",0.456698240866035
"375",2014,"0175","1",0.453376205787781
"376",2014,"0195","1",0.536723163841808
"377",2014,"0197","1",0.6125
"378",2014,"0200","1",0.58125
"379",2014,"0205","1",0.676470588235294
"380",2014,"0210","1",0.583756345177665
"381",2014,"0212","1",0.5
"382",2014,"0213","1",0.5
"383",2014,"0215","1",0.486666666666667
"384",2014,"0220","1",0.712121212121212
"385",2014,"0225","1",0.639580602883355
"386",2014,"0230","1",0.614224137931034
"387",2014,"0235","1",0.625698324022346
"388",2014,"0240","1",0.689497716894977
"389",2014,"0245","1",0.550877192982456
"390",2014,"0250","1",0.680232558139535
"391",2014,"0255","1",0.637837837837838
"392",2014,"0260","1",0.737179487179487
"393",2014,"0005","1",0.533678756476684
"394",2014,"0010","1",0.664285714285714
"395",2014,"0015","1",0.542682926829268
"396",2014,"0020","1",0.636363636363636
"397",2014,"0025","1",0.551401869158878
"398",2014,"0030","1",0.644859813084112
"399",2014,"0035","1",0.631578947368421
"400",2014,"0040","1",0.707317073170732
"401",2014,"0045","1",0.617924528301887
"402",2014,"0050","1",0.656534954407295
"403",2014,"0055","1",0.609137055837564
"404",2014,"0060","1",0.562841530054645
"405",2014,"0065","1",0.570680628272251
"406",2014,"0070","1",0.668076109936575
"407",2014,"0075","1",0.643478260869565
"408",2014,"0080","1",0.510663507109005
"409",2014,"0085","1",0.657028913260219
"410",2014,"0090","1",0.597014925373134
"411",2014,"0095","1",0.518562874251497
"412",2014,"0100","1",0.641935483870968
"413",2014,"0105","1",0.600858369098712
"414",2014,"0110","1",0.660940325497288
"415",2014,"0115","1",0.554954954954955
"416",2014,"0120","1",0.628378378378378
"417",2014,"0125","1",0.674285714285714
"418",2014,"0130","1",0.651821862348178
"419",2014,"0135","1",0.511421319796954
"420",2014,"0140","1",0.559650824442289
"421",2014,"0145","1",0.551851851851852
"422",2014,"0150","1",0.58436944937833
"423",2014,"0155","1",0.52803738317757
"424",2014,"0160","1",0.568421052631579
"425",2014,"0005","8",0.69921875
"426",2014,"0010","8",0.716049382716049
"427",2014,"0015","8",0.607142857142857
"428",2014,"0020","8",0.710526315789474
"429",2014,"0025","8",0.723684210526316
"430",2014,"0030","8",0.677642980935875
"431",2014,"0035","8",0.567627494456763
"432",2014,"0040","8",0.66776750330251
"433",2014,"0045","8",0.577857785778578
"434",2014,"0050","8",0.549186676994578
"435",2014,"0055","8",0.583138173302108
"436",2014,"0060","8",0.670157068062827
"437",2014,"0065","8",0.529801324503311
"438",2014,"0068","8",0.674418604651163
"439",2014,"0070","8",0.681818181818182
"440",2014,"0075","8",0.777777777777778
"441",2014,"0080","8",0.714285714285714
"442",2014,"0085","8",0.788617886178862
"443",2014,"0090","8",0.725
"444",2014,"0095","8",0.765957446808511
"445",2014,"0100","8",0.675438596491228
"446",2014,"0105","8",0.679389312977099
"447",2014,"0110","8",0.678125
"448",2014,"0115","8",0.806451612903226
"449",2014,"0118","8",0.411764705882353
"450",2014,"0120","8",0.617391304347826
"451",2014,"0125","8",0.655405405405405
"452",2014,"0130","8",0.560747663551402
"453",2014,"0135","8",0.640980735551664
"454",2014,"0140","8",0.673629242819843
"455",2014,"0145","8",0.70625
"456",2014,"0150","8",0.688461538461538
"457",2014,"0155","8",0.822916666666667
"458",2014,"0160","8",0.716814159292035
"459",2014,"0165","8",0.62968607131972
"460",2014,"0170","8",0.66889880952381
"461",2014,"0175","8",0.706349206349206
"462",2014,"0180","8",0.807086614173228
"463",2014,"0185","8",0.719298245614035
"464",2014,"0005","6",0.652336448598131
"465",2014,"0010","6",0.671403197158082
"466",2014,"0015","6",0.600778546712803
"467",2014,"0020","3",0.680584551148225
"468",2014,"0025","3",0.63404452690167
"469",2014,"0030","3",0.644762524398178
"470",2014,"0035","3",0.598388464800679
"471",2014,"0036","3",0.598227474150665
"472",2014,"0037","3",0.597320431708225
"473",2014,"0038","3",0.60253164556962
"474",2014,"0040","3",0.520408163265306
"475",2014,"0045","3",0.551680244399185
"476",2014,"0050","3",0.541560913705584
"477",2014,"0055","3",0.501007774258566
"478",2014,"0065","6",0.570977917981073
"479",2014,"0070","6",0.634824667472793
"480",2014,"0072","3",0.394736842105263
"481",2014,"0075","6",0.605263157894737
"482",2014,"0080","6",0.650655021834061
"483",2014,"0085","6",0.66962962962963
"484",2014,"0090","3",0.59618320610687
"485",2014,"0095","6",0.587225929456625
"486",2014,"0100","6",0.582159624413146
"487",2014,"0105","6",0.5578125
"488",2014,"0110","6",0.617363344051447
"489",2014,"0115","3",0.623744292237443
"490",2014,"0117","3",0.624357656731757
"491",2014,"0119","3",0.630413385826772
"492",2014,"0120","6",0.644983123657564
"493",2014,"0125","6",0.639213451125677
"494",2014,"0130","6",0.696341463414634
"495",2014,"0135","6",0.594571670907549
"496",2014,"0140","6",0.683698296836983
"497",2014,"0150","6",0.634249471458774
"498",2014,"0005","8",0.673076923076923
"499",2014,"0010","8",0.625
"500",2014,"0015","8",0.705035971223022
"501",2014,"0020","8",0.588014981273408
"502",2014,"0025","8",0.423076923076923
"503",2014,"0030","8",0.803571428571429
"504",2014,"0035","8",0.72562358276644
"505",2014,"0040","8",0.6
"506",2014,"0045","8",0.506849315068493
"507",2014,"0050","8",0.461538461538462
"508",2014,"0055","8",0.576923076923077
"509",2014,"0060","8",0.720588235294118
"510",2014,"0065","8",0.626168224299065
"511",2014,"0070","8",0.734177215189873
"512",2014,"0075","8",0.45360824742268
"513",2014,"0080","8",0.697674418604651
"514",2014,"0085","8",0.692695214105793
"515",2014,"0090","8",0.805194805194805
"516",2014,"0095","8",0.749307479224377
"517",2014,"0100","8",0.696113074204947
"518",2014,"0105","8",0.6
"519",2014,"0110","8",0.645669291338583
"520",2014,"0115","8",0.671717171717172
"521",2014,"0118","8",0.758620689655172
"522",2014,"0120","8",0.770750988142292
"523",2014,"0125","8",0.588957055214724
"524",2014,"0130","8",0.728813559322034
"525",2014,"0135","8",0.66578947368421
"526",2014,"0140","8",0.745173745173745
"527",2014,"0145","8",0.595307917888563
"528",2014,"0150","8",0.568965517241379
"529",2014,"0155","8",0.648648648648649
"530",2014,"0160","8",0.608938547486033
"531",2014,"0165","8",0.616438356164384
"532",2014,"0170","8",0.631067961165049
"533",2014,"0175","8",0.683070866141732
"534",2014,"0180","8",0.626262626262626
"535",2014,"0185","8",0.786666666666667
"536",2014,"0187","8",0.428571428571429
"537",2014,"0188","8",0.931818181818182
"538",2014,"0190","8",0.435309973045822
"539",2014,"0195","8",0.578313253012048
"540",2014,"0200","8",0.748502994011976
"541",2014,"0205","8",0.604422604422604
"542",2014,"0210","8",0.625407166123778
"543",2014,"0215","8",0.762886597938144
"544",2014,"0220","8",0.573770491803279
"545",2014,"0225","8",0.681728880157171
"546",2014,"0230","8",0.666666666666667
"547",2014,"0235","8",0.764705882352941
"548",2014,"0240","8",0.797297297297297
"549",2014,"0245","8",0.818181818181818
"550",2014,"0250","8",0.722831505483549
"551",2014,"0252","8",0.263636363636364
"552",2014,"0255","8",0.745901639344262
"553",2014,"0260","8",0.804347826086957
"554",2014,"0262","8",0.571428571428571
"555",2014,"0265","8",0.596692111959288
"556",2014,"0270","8",0.740932642487047
"557",2014,"0275","8",0.763440860215054
"558",2014,"0280","8",0.752212389380531
"559",2014,"0285","8",0.578494623655914
"560",2014,"0290","8",0.801775147928994
"561",2014,"0295","8",0.711340206185567
"562",2014,"0300","8",0.532818532818533
"563",2014,"0305","8",0.603531300160514
"564",2014,"0310","8",0.508
"565",2014,"0312","8",-0.25
"566",2014,"0315","8",0.539130434782609
"567",2014,"0317","8",0.543307086614173
"568",2014,"0320","8",0.768402154398564
"569",2014,"0005","7",0.703703703703704
"570",2014,"0010","7",0.61617458279846
"571",2014,"0015","7",0.4140625
"572",2014,"0020","7",0.578947368421053
"573",2014,"0025","7",0.666666666666667
"574",2014,"0030","7",0.748251748251748
"575",2014,"0035","7",0.613861386138614
"576",2014,"0040","7",0.842696629213483
"577",2014,"0045","7",0.730263157894737
"578",2014,"0050","7",0.574803149606299
"579",2014,"0055","7",0.788235294117647
"580",2014,"0060","7",0.647058823529412
"581",2014,"0065","7",0.74
"582",2014,"0070","7",0.748344370860927
"583",2014,"0075","7",0.619339984650806
"584",2014,"0090","7",0.626432391138274
"585",2014,"0105","7",0.664739884393064
"586",2014,"0110","7",0.704081632653061
"587",2014,"0115","7",0.625258799171843
"588",2014,"0120","7",0.630573248407643
"589",2014,"0125","7",0.666666666666667
"590",2014,"0130","7",0.68141592920354
"591",2014,"0135","7",0.791304347826087
"592",2014,"0005","8",0.669172932330827
"593",2014,"0015","8",0.628992628992629
"594",2014,"0020","8",0.603002235707442
"595",2014,"0025","8",0.640243902439024
"596",2014,"0030","8",0.6016898008449
"597",2014,"0035","8",0.623647604327666
"598",2014,"0040","8",0.617224880382775
"599",2014,"0045","8",0.571843251088534
"600",2014,"0050","8",0.61682716675114
"601",2014,"0055","8",0.614852566436112
"602",2014,"0060","8",0.621468926553672
"603",2014,"0065","8",0.546816479400749
"604",2014,"0066","8",0.54890864995958
"605",2014,"0067","8",0.552188552188552
"606",2014,"0070","8",0.516973811833172
"607",2014,"0075","8",0.621848739495798
"608",2014,"0080","8",0.519480519480519
"609",2014,"0085","8",0.650674662668666
"610",2014,"0086","8",0.375
"611",2014,"0090","8",0.49749373433584
"612",2014,"0095","8",0.609149277688603
"613",2014,"0100","8",0.622464898595944
"614",2014,"0105","8",0.628417564208782
"615",2014,"0005","7",0.628787878787879
"616",2014,"0010","7",0.585836909871245
"617",2014,"0015","7",0.553763440860215
"618",2014,"0020","7",0.527593818984547
"619",2014,"0025","7",0.628865979381443
"620",2014,"0030","7",0.676923076923077
"621",2014,"0035","7",0.623430962343096
"622",2014,"0040","7",0.511022044088176
"623",2014,"0045","7",0.643916913946588
"624",2014,"0050","7",0.604651162790698
"625",2014,"0055","7",0.638297872340426
"626",2014,"0060","7",0.629213483146067
"627",2014,"0065","7",0.8
"628",2014,"0070","7",0.7
"629",2014,"0075","7",0.5
"630",2014,"0080","7",0.569620253164557
"631",2014,"0085","7",0.560732113144759
"632",2014,"0090","7",0.620689655172414
"633",2014,"0095","7",0.512605042016807
"634",2014,"0100","7",0.670588235294118
"635",2014,"0105","7",0.557281553398058
"636",2014,"0110","7",0.612676056338028
"637",2014,"0115","7",0.602209944751381
"638",2014,"0120","7",0.625
"639",2014,"0125","7",0.765957446808511
"640",2014,"0130","7",0.657342657342657
"641",2014,"0135","7",0.551282051282051
"642",2014,"0140","7",0.597826086956522
"643",2014,"0145","7",0.689393939393939
"644",2014,"0150","7",0.626373626373626
"645",2014,"0155","7",0.531141868512111
"646",2014,"0160","7",0.475851550584647
"647",2014,"0165","7",0.560792349726776
"648",2014,"0170","7",0.537142857142857
"649",2014,"0175","7",0.0448430493273543
"650",2014,"0180","7",0.370317002881844
"651",2014,"0185","7",0.197822141560799
"652",2014,"0190","7",0.517152103559871
"653",2014,"0195","7",0.531463229719484
"654",2014,"0200","7",0.638790035587189
"655",2014,"0205","7",0.572895277207392
"656",2014,"0210","7",0.369565217391304
"657",2014,"0212","7",0.431327160493827
"658",2014,"0214","7",0.544886363636364
"659",2014,"0215","7",0.543307086614173
"660",2014,"0217","7",1
"661",2014,"0220","7",0.622641509433962
"662",2014,"0225","7",0.628122109158187
"663",2014,"0230","7",0.604651162790698
"664",2014,"0235","7",0.550359712230216
"665",2014,"0240","7",0.555160142348754
"666",2014,"0245","7",0.643564356435644
"667",2014,"0250","7",0.575757575757576
"668",2014,"0255","7",0.585227272727273
"669",2014,"0260","7",0.548148148148148
"670",2014,"0265","7",0.511904761904762
"671",2014,"0270","7",0.516666666666667
"672",2014,"0005","7",0.511326860841424
"673",2014,"0010","7",0.666666666666667
"674",2014,"0015","7",0.572881355932203
"675",2014,"0020","7",0.544117647058823
"676",2014,"0025","7",0.668112798264642
"677",2014,"0030","7",0.594736842105263
"678",2014,"0035","7",0.676300578034682
"679",2014,"0040","7",0.414814814814815
"680",2014,"0045","7",0.571428571428571
"681",2014,"0050","7",0.557692307692308
"682",2014,"0055","7",1
"683",2014,"0056","7",0.0833333333333333
"684",2014,"0060","7",0.636363636363636
"685",2014,"0065","7",0.719101123595506
"686",2014,"0070","7",0.317460317460317
"687",2014,"0075","7",0.628318584070796
"688",2014,"0080","7",0.625
"689",2014,"0085","7",0.567164179104478
"690",2014,"0090","7",0.708860759493671
"691",2014,"0095","7",0.624521072796935
"692",2014,"0100","7",0.692660550458716
"693",2014,"0105","7",0.592833876221498
"694",2014,"0110","7",0.573170731707317
"695",2014,"0115","7",0.594202898550725
"696",2014,"0120","7",0.687763713080169
"697",2014,"0125","7",0.70873786407767
"698",2014,"0130","7",0.641791044776119
"699",2014,"0135","7",0.2
"700",2014,"0140","7",0.783783783783784
"701",2014,"0005","8",0.819672131147541
"702",2014,"0010","8",0.687912087912088
"703",2014,"0015","8",0.734015345268542
"704",2014,"0020","8",0.741758241758242
"705",2014,"0025","8",0.84549356223176
"706",2014,"0030","8",0.829545454545455
